,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
784048,784048,2019-12-01 01:15:22,4707867759656333,fraud_Stamm-Witting,shopping_net,5.12,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,0930694b81ba9f79f9a27f91a7dd4987,1354324522,35.909209000000004,-83.602828,0,37876.0
689620,689620,2019-10-21 03:33:33,347073228412010,fraud_Auer-Mosciski,grocery_pos,124.4,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",1973-05-16,8b96d1910c99caf2727fd0e30a031077,1350790413,44.638221,-104.960404,0,
898529,898529,2019-12-26 14:03:10,2254917871818484,"fraud_Crist, Jakubowski and Littel",home,14.19,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,cf9b6f7b55eed9fc20c6095fc5fdbbb2,1356530590,38.573575,-75.979248,0,21835.0
507521,507521,2019-08-08 12:42:31,38530489946071,"fraud_Cole, Hills and Jewess",home,12.01,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,cfbee24d8a8f3edf6caa029cf7097b6c,1344429751,35.469111,-81.902541,0,28167.0
1001670,1001670,2020-02-15 12:34:17,3577578023716568,"fraud_Hahn, Bahringer and McLaughlin",personal_care,74.1,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,f1199dfbc71c106642ccf31273b5b6e4,1360931657,41.254224,-80.051142,0,16133.0
487162,487162,2019-08-01 07:31:26,3595111028444131,fraud_Volkman Ltd,misc_net,1.36,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,e4abd538ef8ecb1391c1f7a1be4a75dc,1343806286,35.246503999999995,-90.512636,0,72373.0
91943,91943,2019-02-24 07:35:15,4451952084362894,fraud_Hermann-Gaylord,misc_pos,31.96,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,07688e45e6eeebf614e5f7d7d90ca646,1330068915,34.289118,-103.00473,0,88135.0
214349,214349,2019-04-19 18:04:52,3518234918950662,"fraud_Medhurst, Cartwright and Ebert",personal_care,144.39,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,afaacacaa15d7ca32b3e015039ddaf8a,1334858692,33.209539,-96.354504,0,75442.0
816239,816239,2019-12-08 04:56:29,3531129874770000,fraud_Kilback LLC,grocery_pos,223.47,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,8d6ee9771ca6993f44e735792d9d7f6b,1354942589,43.245308,-73.159811,0,5776.0
22467,22467,2019-01-14 09:30:36,3536918668124647,"fraud_Jenkins, Hauck and Friesen",gas_transport,8.25,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,b559d49e830a7573530e9cc4c82d5424,1326533436,37.259809,-121.89842,1,95118.0
1008824,1008824,2020-02-19 02:03:28,3512365128314616,"fraud_Tillman, Dickinson and Labadie",gas_transport,73.4,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,9688d9af680ce693ff11e107ca65c58d,1361239408,37.564421,-90.707972,0,63621.0
172039,172039,2019-03-31 16:16:14,342351256941125,fraud_Kihn Inc,shopping_pos,102.34,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,9551046b70e3a2dd120d290260aa94ac,1333210574,32.548596,-83.274976,0,31017.0
1153642,1153642,2020-04-26 13:25:30,6547670341037171,fraud_Tromp Group,travel,5.0,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,c25e4e894d6c41f03b3aa1024c57f669,1366982730,40.65748,-76.129734,0,17961.0
39374,39374,2019-01-23 22:03:46,2280870154157385,fraud_Fritsch LLC,travel,2.14,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,da88cb6889182976f9dd87c3860cf05f,1327356226,40.589728,-90.720189,0,61475.0
906135,906135,2019-12-28 11:42:22,60422928733,fraud_Bruen-Yost,misc_pos,157.16,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,bd6f872c0e9b7d45cb843f67725bcef0,1356694942,33.054558,-82.452342,0,30434.0
575532,575532,2019-09-01 11:40:06,4935858973307492,fraud_Schmidt and Sons,shopping_net,89.8,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.17399999999999,1841,Film/video editor,1975-06-01,395bcf6b1ea88ac2c03392f7825783fb,1346499606,32.989754,-83.247241,0,31061.0
258560,258560,2019-05-08 21:24:37,38057513087029,"fraud_Hayes, Marquardt and Dibbert",misc_net,8.2,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,53addaff6809528a8c3261028cca7b02,1336512277,37.040853000000006,-121.043126,0,95322.0
1185646,1185646,2020-05-10 16:29:50,3501942333500073,fraud_Kutch-Ferry,home,79.06,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,272b6743fe727a63a405d9343a86a170,1368203390,33.739056,-113.036456,0,
940973,940973,2020-01-11 01:36:26,4063094974360571498,"fraud_Kerluke, Considine and Macejkovic",misc_net,3.19,Patricia,Mendoza,F,1683 Davidson Freeway,Mendon,UT,84325,41.71,-111.9817,2078,"Scientist, audiological",1963-06-13,d5dfe110b10ceb940a6ca7ee52433fd8,1357868186,41.86598,-112.740642,0,84336.0
57101,57101,2019-02-03 20:07:26,346243940647414,fraud_Thiel PLC,misc_pos,19.67,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,c072d808b1a71f5d4c132857a46a904b,1328299646,40.342229,-81.787864,0,43824.0
427890,427890,2019-07-11 04:16:21,3573386445588324,"fraud_Robel, Cummerata and Prosacco",gas_transport,61.91,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,89e3c7f023820041708f703997c274dd,1341980181,45.085922,-97.671075,0,57217.0
662588,662588,2019-10-09 10:18:02,4452366298769043,fraud_Friesen-Stamm,gas_transport,57.55,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,92117735aaa168968d9a3cfb4533fedd,1349777882,31.203421,-97.293529,0,76579.0
877735,877735,2019-12-21 22:00:09,30242921189660,fraud_Langworth LLC,personal_care,142.86,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,1958-04-06,fbf2722e91507352878750e3bee0221c,1356127209,45.06365,-84.565116,0,49735.0
504207,504207,2019-08-06 21:39:16,2657850734909997,fraud_Baumbach Ltd,personal_care,134.02,Alan,Howard,M,04139 Johnson Prairie Suite 401,Detroit,MI,48206,42.3749,-83.1087,673342,Trading standards officer,1946-11-01,a8f2a87aaa8f3e8ce79d85eb92ed21fb,1344289156,43.038619,-83.162587,0,48412.0
241078,241078,2019-04-30 19:39:15,2297447006766555,fraud_Waelchi Inc,kids_pets,98.27,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,85ef44f8f7f55cf6d7cbfee6f3202700,1335814755,40.070333000000005,-88.981091,0,61756.0
1046025,1046025,2020-03-09 19:58:24,4328928491302401,fraud_Kerluke-Abshire,shopping_net,70.16,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,02a848f467b61bab2327a136ebf1622b,1362859104,42.707949,-87.40777,0,
69307,69307,2019-02-10 21:32:09,4642894980163,"fraud_Cremin, Hamill and Reichel",misc_pos,9.3,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,cc056d182a818c0b173d0e4d25455cc4,1328909529,41.138244,-96.036428,0,68046.0
377356,377356,2019-06-23 06:56:22,4518350514020532,fraud_Stracke-Lemke,grocery_pos,31.04,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,1993-02-26,663e29a2f7c4281013283e9c42850735,1340434582,28.051475,-81.198988,0,34772.0
1293047,1293047,2020-06-20 01:13:42,4089096483689733451,fraud_Kilback LLC,grocery_pos,206.11,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,2693dc226edfc08804dd20ab2887a00a,1371690822,31.924666,-94.07624,0,75954.0
804985,804985,2019-12-05 17:13:10,2713913904780408,fraud_Rau-Grant,kids_pets,245.45,Jacqueline,Howard,F,4511 Choi Lock,Delhi,LA,71232,32.3929,-91.4714,6581,Multimedia programmer,1964-02-13,e825336bb84455f1a5fbb81fe8b0a833,1354727590,32.825751000000004,-91.324998,0,71263.0
929315,929315,2020-01-04 06:08:22,502049568400,fraud_Friesen-Stamm,gas_transport,39.02,Daniel,Melton,M,6157 Nichols Mews,Marion,CT,6444,41.7918,-72.7188,370,Health service manager,1962-02-13,1dd8a5a1aa4b2a121630fde9c5b27b37,1357279702,41.366528,-73.036043,0,6525.0
535702,535702,2019-08-18 09:32:04,30230540139182,fraud_Hudson-Ratke,grocery_pos,103.29,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,7a01d055de341ff23765894ab5034c2a,1345282324,40.001888,-76.584884,0,17406.0
740995,740995,2019-11-12 18:04:08,6573561108825071,"fraud_Turcotte, Batz and Buckridge",health_fitness,88.56,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,a3f1cb2683301380a17ad311d28db47e,1352743448,37.129619,-95.97666,0,67347.0
1233087,1233087,2020-05-29 22:55:43,676173792455,fraud_Beer-Jast,kids_pets,33.69,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,5dce57235dcc901edc36dd935da02522,1369868143,33.560032,-118.539829,0,
413680,413680,2019-07-06 12:16:20,4169759661243568,fraud_Waelchi Inc,kids_pets,4.93,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,46ffbfda1b3b4daba66dd7dd2c190bb4,1341576980,40.392492,-77.290462,0,17024.0
825344,825344,2019-12-09 15:42:18,213195754007681,"fraud_Kihn, Brakus and Goyette",personal_care,36.11,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,8ad265aab14cffd729e3488e02c07af9,1355067738,41.556059000000005,-91.186742,0,52720.0
900193,900193,2019-12-26 23:06:26,4906628655840914250,fraud_Thiel PLC,misc_pos,2.32,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,a9e30a9e70b77780bcc55dd019f4b51f,1356563186,24.216848,-81.651045,0,
1250940,1250940,2020-06-05 01:15:19,374656033243756,fraud_Luettgen PLC,gas_transport,65.8,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,87d6de1fe2eb03ce7e53472858bbdce0,1370394919,38.704073,-77.100623,0,22309.0
854172,854172,2019-12-16 04:24:19,4220345354880,"fraud_Daugherty, Pouros and Beahan",shopping_pos,182.58,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,35fe7add8a115a05c210d17db787b70b,1355631859,43.288604,-84.094713,0,48655.0
663744,663744,2019-10-10 00:56:18,4836998673805450,fraud_Funk Group,grocery_net,104.66,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,9ba350912ef64d07a4911572acc579f8,1349830578,45.054276,-86.160531,0,49654.0
934457,934457,2020-01-06 13:10:18,2720012583106919,fraud_Howe PLC,entertainment,64.99,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,2c74cc65aa40a2a91758bef3470017e0,1357477818,44.020004,-102.688637,0,57767.0
380221,380221,2019-06-23 22:59:03,4412720572684931,fraud_Hyatt-Blick,travel,6.59,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,f29db0e9f2d8f2e0f1619093c47e298b,1340492343,38.463473,-75.464761,0,19940.0
589203,589203,2019-09-07 12:24:51,4092452671396169678,fraud_Conroy-Emard,food_dining,1.8,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,535057d7cd9bb93af9cd5455eec8313b,1347020691,33.854501,-77.875275,0,28461.0
819660,819660,2019-12-08 18:02:23,3560797065840735,"fraud_Greenfelder, Bartoletti and Davis",misc_net,2.82,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,115b53f28eba32900c0e8ccec7745cbc,1354989743,46.371921,-100.594412,0,58528.0
1282510,1282510,2020-06-15 22:09:25,3575789281659026,fraud_Conroy Ltd,shopping_pos,8.13,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,893d65a7d8182b77bec871c748857f63,1371334165,39.251963,-93.090542,0,65349.0
384224,384224,2019-06-24 23:55:01,6506982560413523,"fraud_Armstrong, Walter and Gottlieb",food_dining,47.73,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,1414862c43a364ddfcb6b291c39d011c,1340582101,32.80248,-94.377822,0,75657.0
777524,777524,2019-11-29 14:14:31,4501449508569485,fraud_Reilly LLC,home,78.62,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.32899999999999,-98.0837,52,Bookseller,1990-05-22,eb240b9bb085ce624b6f77fbc334276d,1354198471,46.180414,-97.668811,0,58040.0
352953,352953,2019-06-14 20:39:22,4254074738931278,"fraud_Parker, Nolan and Trantow",entertainment,69.44,Gary,Hall,M,69085 Short Shores,Allentown,NY,14707,42.0737,-78.0594,239,Radio producer,1956-05-02,212c6b135b3bfb29a3731b04e81c7f7f,1339706362,41.906361,-78.855758,0,
269583,269583,2019-05-13 11:35:59,6534628260579800,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,9.15,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,e3b88d54d492e099524d183d072cb2f5,1336908959,44.136764,-73.354649,0,12993.0
1106342,1106342,2020-04-05 16:40:31,344709867813900,fraud_Little Ltd,kids_pets,45.15,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,89ef2b19a240043f8804f7a02fa292de,1365180031,27.391638,-81.033248,0,34972.0
903200,903200,2019-12-27 19:37:06,6011399591920186,fraud_Pfeffer and Sons,shopping_pos,5.03,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,8c49343b5835a93578f9754919d64c37,1356637026,42.032656,-73.191923,0,6058.0
542831,542831,2019-08-20 11:03:38,4961003488432306,fraud_Vandervort-Funk,grocery_pos,111.81,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,74ffac9f4448f9f92b0315de7ab571fb,1345460618,41.457492,-77.005732,0,17771.0
1162231,1162231,2020-04-29 16:20:19,30270432095985,fraud_Gutmann-Upton,misc_pos,19.36,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,2497ebdd6423efa13d1f08b4940163aa,1367252419,40.210762,-90.626478,0,61452.0
648246,648246,2019-10-03 06:16:09,4836998673805450,"fraud_Morissette, Weber and Wiegand",grocery_net,56.54,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,1c44ac5870dbf643f19c510d5b65b227,1349244969,46.899786,-85.597175,0,
796005,796005,2019-12-02 23:15:52,4426075337087318654,"fraud_Larson, Quitzon and Spencer",travel,4.61,Kyle,James,M,621 Smith Hollow Apt. 738,Topeka,KS,66616,39.0645,-95.6413,163415,Clinical cytogeneticist,1975-06-25,812465122d121d80f46ff636da02f4f9,1354490152,39.89686,-96.014848,0,66522.0
179219,179219,2019-04-03 20:47:20,3504178999463051,fraud_Bahringer-Streich,food_dining,52.54,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,36dfea4d1f180e38b0664975230bec72,1333486040,41.306896,-83.421541,0,43406.0
27657,27657,2019-01-16 23:25:38,343668971234893,"fraud_Crist, Jakubowski and Littel",home,11.38,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,a25f983bd4289a93e58831659bacfe9c,1326756338,34.245575,-80.173435,0,29010.0
216826,216826,2019-04-20 18:06:23,4474324669797121,"fraud_Larson, Quitzon and Spencer",travel,8.26,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,79d7d85d20d025ea0f8f2472c6d888bd,1334945183,37.497003,-120.079837,0,95338.0
152209,152209,2019-03-23 06:39:17,6511349151405438,fraud_Erdman-Kertzmann,gas_transport,49.87,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,c1c81e41980a6df3ac60126c9576cc71,1332484757,38.612549,-114.011927,0,
1125465,1125465,2020-04-13 16:30:46,4488941175228467,fraud_Beier-Hyatt,shopping_pos,73.95,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,10ff6dd1f07cd77f3caddc91cdaec2d3,1365870646,28.907146,-81.80065400000001,0,34788.0
150468,150468,2019-03-22 12:10:05,4800395067176717,"fraud_Becker, Harris and Harvey",personal_care,63.64,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,49f995fd738d1b43d1759fec66934a72,1332418205,40.839451,-97.163469,0,68434.0
605777,605777,2019-09-14 19:34:42,30561214688470,fraud_Rau-Robel,kids_pets,85.95,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,7b4f0673cec6da58129d015bf985e6af,1347651282,39.780466,-76.34026999999999,0,17314.0
1048325,1048325,2020-03-10 14:35:54,4005676619255478,"fraud_Torp, Muller and Borer",health_fitness,17.59,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,c23ef302334808c7e07336eeb7e42e4d,1362926154,31.367209000000003,-91.088172,0,39633.0
1977,1977,2019-01-01 20:23:51,2296006538441789,fraud_Ernser-Lynch,food_dining,4.04,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,74c6ffc9ecad3207bd739c01aef41ec6,1325449431,40.826694,-73.627691,0,11579.0
923212,923212,2019-12-31 13:11:56,2242542703101233,fraud_Dickinson-Rempel,misc_pos,367.54,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,519aebeb05a2e88daca8ea8a126573d4,1356959516,38.059508,-84.875804,0,40342.0
1149258,1149258,2020-04-24 09:01:27,4601636330889,"fraud_Lockman, West and Runte",grocery_pos,37.39,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,3d5389b36ccb9ea15ee08943b3568bea,1366794087,29.976066,-95.576432,0,77070.0
43350,43350,2019-01-26 22:48:14,3545109339866548,fraud_Feil-Morar,health_fitness,125.01,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,dd9bc6cf43b8b5e1885b50cbad9d3092,1327618094,32.664405,-90.197584,0,
330348,330348,2019-06-06 15:54:10,6011438889172900,"fraud_Ruecker, Beer and Collier",shopping_net,61.79,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,3ac74e88992df9096690153746521263,1338998050,34.064832,-91.319112,0,72055.0
1104216,1104216,2020-04-04 19:46:47,341542810616333,"fraud_O'Reilly, Mohr and Purdy",home,10.26,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,1959-05-28,342fdba4dff225b471c67d3ceb1f2c31,1365104807,39.958439,-93.385859,0,64652.0
662669,662669,2019-10-09 11:46:35,3568736585751727,fraud_Kiehn-Emmerich,grocery_pos,79.47,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,bc6fa9669949c602eeceaa54a4e578f9,1349783195,41.699132,-93.523604,0,50035.0
677521,677521,2019-10-15 18:14:02,213141712584544,fraud_Terry Ltd,home,4.22,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,b9b1d44b3598528743116c02faf36c9e,1350324842,32.304682,-89.607576,0,39117.0
231488,231488,2019-04-27 06:48:04,213173753804333,fraud_Kuhn Group,food_dining,108.32,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,511e2e0de5f896d182fb8e7926aa98cf,1335509284,41.240907,-87.59785500000001,0,60940.0
1076438,1076438,2020-03-23 08:28:01,6595970453799027,"fraud_Bernier, Volkman and Hoeger",misc_net,1.42,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,78b7470d334373ebb231daea4e50311d,1364027281,41.16271,-73.848158,0,10562.0
1070078,1070078,2020-03-20 14:15:48,3546897637165774,"fraud_Roberts, Daniel and Macejkovic",kids_pets,4.89,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,4d24c8aec570e367082f48c582bd833c,1363788948,31.83148,-96.168574,0,75840.0
790894,790894,2019-12-02 04:08:35,5127412150261034,"fraud_Lockman, West and Runte",grocery_pos,62.45,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,41bcfe9bde83ef0bf144787a713ff7c6,1354421315,39.814048,-77.681735,0,17225.0
15998,15998,2019-01-10 11:56:54,4897067971111209737,fraud_Mraz-Herzog,gas_transport,80.45,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,ce0421f292a3e89e7650d59e6241ca47,1326196614,27.482394,-81.778761,0,33890.0
571094,571094,2019-08-31 04:41:14,213124978348176,fraud_Sporer Inc,gas_transport,75.11,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,207c8d7e3409f9fe281247cbdb88fb28,1346388074,41.698004,-78.134506,0,16746.0
951242,951242,2020-01-16 18:02:11,3576431665303017,"fraud_Kihn, Abernathy and Douglas",shopping_net,11.08,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,fbbed6f1dcbdb6c47510e2cbe8fbfb8e,1358359331,34.4634,-111.10284,0,
64582,64582,2019-02-07 22:47:30,60416207185,fraud_McGlynn-Jaskolski,misc_pos,8.84,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,2bdda5e6cbffa7bec1fc55f7f9dabd47,1328654850,43.556597,-109.294909,0,
830032,830032,2019-12-10 18:44:14,2720433095629877,"fraud_Turcotte, McKenzie and Koss",entertainment,70.08,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,f2b02fff51f56a8b409e20a3d14d61f7,1355165054,43.289094,-69.200415,0,
918451,918451,2019-12-30 12:20:48,4169759661243568,fraud_Gulgowski LLC,home,104.98,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,d9b089a54b5c7584090e668e57ae56c5,1356870048,39.884987,-77.517921,0,17222.0
441530,441530,2019-07-15 15:18:46,561942763351,"fraud_Altenwerth, Cartwright and Koss",shopping_net,13.41,Melissa,Brown,F,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,cfc8ab06cd8e677f2ad87f511cc86e61,1342365526,38.607682,-76.537456,0,20639.0
1146709,1146709,2020-04-22 19:16:43,2227671554547514,fraud_Barrows PLC,shopping_pos,1412.86,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,d8b223e712e813a199d16df5129fa2c1,1366658203,28.422902,-82.336601,0,34602.0
158199,158199,2019-03-25 06:29:55,3576021480694169,"fraud_Tromp, Kerluke and Glover",grocery_net,74.62,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,34001ccf6ff9ed6982aef07d64b07996,1332656995,39.619204,-96.474313,0,66427.0
1022651,1022651,2020-02-27 13:29:22,30234966027947,"fraud_Little, Gutmann and Lynch",shopping_net,3.68,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,4713afa2eef05a2814535fa66656a02d,1361971762,44.498826,-87.398974,0,54216.0
79324,79324,2019-02-16 21:23:46,3518758680062249,fraud_Abbott-Rogahn,entertainment,191.82,Antonio,Koch,M,8738 Richard Brooks,Moab,UT,84532,38.5677,-109.5271,9772,Location manager,1989-11-24,faadab35967885370af7014856cfec86,1329427426,39.391005,-110.404407,0,84520.0
